Date/Time,Event,Session ID,Temp,Humidity,Methane - 12 bit ADC
"March 11, 2021 at 07:51PM",ece477,101850,73.63393F,80.74%,702
"March 11, 2021 at 07:51PM",ece477,101851,73.66594F,80.80%,707
"March 11, 2021 at 07:51PM",ece477,101852,73.66594F,80.81%,707
"March 11, 2021 at 07:52PM",ece477,101853,73.66594F,81.00%,712
"March 11, 2021 at 07:52PM",ece477,101854,73.60191F,81.03%,710
"March 11, 2021 at 07:52PM",ece477,101855,73.66594F,80.80%,707
"March 11, 2021 at 07:52PM",ece477,101856,73.63393F,80.93%,709
"March 11, 2021 at 07:52PM",ece477,101857,73.60191F,80.84%,706
"March 11, 2021 at 07:52PM",ece477,101858,73.66594F,80.90%,710
"March 11, 2021 at 07:52PM",ece477,101859,73.60191F,80.94%,715
"March 11, 2021 at 07:52PM",ece477,101860,73.63393F,81.00%,715
"March 11, 2021 at 07:52PM",ece477,101861,73.60191F,81.04%,704
"March 11, 2021 at 07:52PM",ece477,101862,73.63393F,80.76%,707
"March 11, 2021 at 07:53PM",ece477,101863,73.63393F,80.82%,710
"March 11, 2021 at 07:53PM",ece477,101864,73.60191F,80.91%,714
"March 11, 2021 at 07:53PM",ece477,101865,73.63393F,80.77%,713
"March 11, 2021 at 07:53PM",ece477,101866,73.60191F,80.91%,710
"March 11, 2021 at 07:53PM",ece477,101867,73.66594F,80.76%,718
"March 11, 2021 at 07:53PM",ece477,101868,73.60191F,80.85%,707
"March 11, 2021 at 07:53PM",ece477,101869,73.66594F,80.87%,711
"March 11, 2021 at 07:53PM",ece477,101870,73.60191F,80.86%,711
"March 11, 2021 at 07:53PM",ece477,101871,73.60191F,80.90%,710
"March 11, 2021 at 07:53PM",ece477,101872,73.66594F,80.87%,704
"March 11, 2021 at 07:54PM",ece477,101873,73.69795F,80.93%,710
"March 11, 2021 at 07:54PM",ece477,101874,73.66594F,80.89%,713
"March 11, 2021 at 07:54PM",ece477,101875,73.63393F,81.02%,703
"March 11, 2021 at 07:54PM",ece477,101876,73.69795F,80.95%,714
"March 11, 2021 at 07:54PM",ece477,101877,73.63393F,80.90%,711
"March 11, 2021 at 07:54PM",ece477,101878,73.66594F,80.98%,705
"March 11, 2021 at 07:54PM",ece477,101879,73.60191F,80.93%,699
"March 11, 2021 at 07:54PM",ece477,101880,73.63393F,80.96%,708
"March 11, 2021 at 07:54PM",ece477,101881,73.63393F,80.92%,706
"March 11, 2021 at 07:54PM",ece477,101882,73.66594F,81.04%,716
"March 11, 2021 at 07:55PM",ece477,101883,73.60191F,81.02%,711
"March 11, 2021 at 07:55PM",ece477,101884,73.66594F,80.92%,718
"March 11, 2021 at 07:55PM",ece477,101885,73.5699F,80.92%,704
"March 11, 2021 at 07:55PM",ece477,101886,73.60191F,80.92%,713
"March 11, 2021 at 07:55PM",ece477,101887,73.53789F,80.85%,713
"March 11, 2021 at 07:55PM",ece477,101888,73.60191F,81.02%,703
"March 11, 2021 at 07:55PM",ece477,101889,73.63393F,80.95%,707
"March 11, 2021 at 07:55PM",ece477,101890,73.5699F,80.93%,707
"March 11, 2021 at 07:55PM",ece477,101891,73.60191F,80.95%,710
"March 11, 2021 at 07:55PM",ece477,101892,73.63393F,80.86%,714
"March 11, 2021 at 07:56PM",ece477,101893,73.5699F,80.95%,707
"March 11, 2021 at 07:56PM",ece477,101894,73.60191F,80.90%,704
"March 11, 2021 at 07:56PM",ece477,101895,73.66594F,80.93%,704
"March 11, 2021 at 07:56PM",ece477,101896,73.60191F,80.94%,707
"March 11, 2021 at 07:56PM",ece477,101897,73.5699F,80.96%,674
"March 11, 2021 at 07:56PM",ece477,101898,73.53789F,80.97%,713
"March 11, 2021 at 07:56PM",ece477,101899,73.63393F,80.95%,718
"March 11, 2021 at 07:56PM",ece477,101900,73.5699F,80.95%,713
"March 11, 2021 at 07:56PM",ece477,101901,73.60191F,80.98%,710
"March 11, 2021 at 07:56PM",ece477,101902,73.60191F,80.84%,707
"March 11, 2021 at 07:57PM",ece477,101903,73.66594F,81.04%,709
"March 11, 2021 at 07:57PM",ece477,101904,73.66594F,80.98%,710
"March 11, 2021 at 07:57PM",ece477,101905,73.63393F,80.97%,707
"March 11, 2021 at 07:57PM",ece477,101906,73.60191F,81.10%,715
"March 11, 2021 at 07:57PM",ece477,101907,73.53789F,80.98%,706
"March 11, 2021 at 07:57PM",ece477,101908,73.5699F,80.96%,709
"March 11, 2021 at 07:57PM",ece477,101909,73.63393F,81.03%,716
"March 11, 2021 at 07:57PM",ece477,101910,73.50588F,80.93%,711
"March 11, 2021 at 07:57PM",ece477,101911,73.53789F,81.09%,707
"March 11, 2021 at 07:57PM",ece477,101912,73.63393F,80.99%,710
"March 11, 2021 at 07:58PM",ece477,101913,73.47388F,81.08%,715
"March 11, 2021 at 07:58PM",ece477,101914,73.63393F,81.03%,709
"March 11, 2021 at 07:58PM",ece477,101915,73.60191F,81.01%,708
"March 11, 2021 at 07:58PM",ece477,101916,73.60191F,81.19%,710
"March 11, 2021 at 07:58PM",ece477,101917,73.53789F,81.12%,709
"March 11, 2021 at 07:58PM",ece477,101918,73.60191F,81.12%,713
"March 11, 2021 at 07:58PM",ece477,101919,73.60191F,81.01%,713
"March 11, 2021 at 07:58PM",ece477,101920,73.5699F,81.08%,706
"March 11, 2021 at 07:58PM",ece477,101921,73.60191F,81.00%,714
"March 11, 2021 at 07:58PM",ece477,101922,73.63393F,81.06%,710
"March 11, 2021 at 07:59PM",ece477,101923,73.5699F,81.01%,714
"March 11, 2021 at 07:59PM",ece477,101924,73.60191F,81.16%,710
"March 11, 2021 at 07:59PM",ece477,101925,73.5699F,81.11%,714
"March 11, 2021 at 07:59PM",ece477,101926,73.47388F,81.08%,717
"March 11, 2021 at 07:59PM",ece477,101927,73.50588F,81.13%,713
"March 11, 2021 at 07:59PM",ece477,101928,73.53789F,81.09%,711
"March 11, 2021 at 07:59PM",ece477,101929,73.53789F,81.20%,711
"March 11, 2021 at 07:59PM",ece477,101930,73.53789F,81.28%,705
"March 11, 2021 at 07:59PM",ece477,101931,73.5699F,81.14%,711
"March 11, 2021 at 07:59PM",ece477,101932,73.5699F,81.15%,709
"March 11, 2021 at 08:00PM",ece477,101933,73.50588F,81.08%,709
"March 11, 2021 at 08:00PM",ece477,101934,73.5699F,81.18%,705
"March 11, 2021 at 08:00PM",ece477,101935,73.53789F,81.02%,714
"March 11, 2021 at 08:00PM",ece477,101936,73.53789F,81.14%,698
"March 11, 2021 at 08:00PM",ece477,101937,73.53789F,81.12%,706
"March 11, 2021 at 08:00PM",ece477,101938,73.47388F,81.23%,713
"March 11, 2021 at 08:00PM",ece477,101939,73.53789F,81.06%,718
"March 11, 2021 at 08:00PM",ece477,101940,73.53789F,81.17%,717
"March 11, 2021 at 08:00PM",ece477,101941,73.5699F,81.21%,714
"March 11, 2021 at 08:00PM",ece477,101942,73.50588F,81.17%,707
"March 11, 2021 at 08:01PM",ece477,101943,73.53789F,81.22%,713
"March 11, 2021 at 08:01PM",ece477,101944,73.5699F,81.19%,711
"March 11, 2021 at 08:01PM",ece477,101945,73.53789F,81.25%,704
"March 11, 2021 at 08:01PM",ece477,101946,73.50588F,81.15%,706
"March 11, 2021 at 08:01PM",ece477,101947,73.53789F,81.22%,710
"March 11, 2021 at 08:01PM",ece477,101948,73.5699F,81.18%,710
"March 11, 2021 at 08:01PM",ece477,101949,73.53789F,81.14%,707
"March 11, 2021 at 08:01PM",ece477,101950,73.5699F,81.19%,705
"March 11, 2021 at 08:01PM",ece477,101951,73.5699F,81.21%,705
"March 11, 2021 at 08:01PM",ece477,101952,73.60191F,81.22%,714
"March 11, 2021 at 08:02PM",ece477,101953,73.53789F,81.09%,714
"March 11, 2021 at 08:02PM",ece477,101954,73.5699F,81.17%,712
"March 11, 2021 at 08:02PM",ece477,101955,73.47388F,81.12%,707
"March 11, 2021 at 08:02PM",ece477,101956,73.53789F,81.21%,711
"March 11, 2021 at 08:02PM",ece477,101957,73.5699F,81.22%,715
"March 11, 2021 at 08:02PM",ece477,101958,73.44186F,81.35%,711
"March 11, 2021 at 08:02PM",ece477,101959,73.50588F,81.07%,713
